#OTU ID	CZ.MB96	CZ.MB83	CZ.MB119	CZ.MB43	CZ.MB9	CZ.MB14	CZ.MB84	CZ.MB97	CZ.MB3	CZ.MB106	CZ.MB76	CZ.MB18	CZ.MB38	CZ.MB125	CZ.MB12	CZ.MB117	CZ.MB121	CZ.MB11	CZ.MB56	CZ.MB67	CZ.MB134	CZ.MB129	CZ.MB82	CZ.MB33	CZ.MB10	CZ.MB91	CZ.MB13	CZ.MB87	CZ.MB112	CZ.MB90	CZ.MB57	CZ.MB89	CZ.MB75	CZ.MB132	CZ.MB19	CZ.MB80	CZ.MB31	CZ.MB105	CZ.MB108	CZ.MB79	CZ.MB93	CZ.MB70	CZ.MB42	CZ.MB20	CZ.MB69	CZ.MB122	CZ.MB118	CZ.MB113	CZ.MB27	CZ.MB136	CZ.MB124	CZ.MB39	CZ.MB7	CZ.MB29	CZ.MB16	CZ.MB86	CZ.MB126	CZ.MB58	CZ.MB44	CZ.MB102	CZ.MB34	CZ.MB135	CZ.MB99	CZ.MB60	CZ.MB92	CZ.MB114	CZ.MB71	CZ.MB68	CZ.MB45	CZ.MB59	CZ.MB130	CZ.MB77	CZ.MB116	CZ.MB40	CZ.MB17	CZ.MB123	CZ.MB23	CZ.MB24	CZ.MB94	CZ.MB5	CZ.MB2	CZ.MB22	CZ.MB128	CZ.MB30	CZ.MB35	CZ.MB115	CZ.MB104	CZ.MB54	CZ.MB107	CZ.MB103	CZ.MB78	CZ.MB53	CZ.MB55	CZ.MB41	CZ.MB32	CZ.MB64	CZ.MB85	CZ.MB95	CZ.MB133	CZ.MB66	CZ.MB61	CZ.MB73	CZ.MB110	CZ.MB4	CZ.MB37	CZ.MB65	CZ.MB100	CZ.MB50	CZ.MB88	CZ.MB111	CZ.MB28	CZ.MB109	CZ.MB8	CZ.MB25	CZ.MB36	CZ.MB26	CZ.MB120	CZ.MB63	CZ.MB6	CZ.MB98	CZ.MB21	CZ.MB62	CZ.MB52	CZ.MB127	CZ.MB46	CZ.MB49	CZ.MB47	CZ.MB72	CZ.MB48	CZ.MB101	CZ.MB131	CZ.MB51	CZ.MB1	CZ.MB81
NR_025207.1 Hespellia stercorisuis strain PC18 16S ribosomal RNA gene, partial sequence	0	0	0	0	2	0	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	3	0	1	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NR_025284.1 Thauera terpenica strain 58Eu 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025307.1 Dolosicoccus paucivorans strain 2992-95 16S ribosomal RNA gene, partial sequence	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NR_025330.1 Buttiauxella gaviniae strain S1/1-984 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025651.1 [Clostridium] lactatifermentans strain G17 16S ribosomal RNA gene, partial sequence	112	15	2	22	122	2	23	96	1	20	161	132	4	0	8	0	94	1	44	4	108	0	3	5	3	8	0	28	0	4	27	0	0	6	31	826	29	3	20	203	7	420	602	1	422	24	0	4	1	0	0	12	22	31	11	13	0	92	3	6	36	3	3	5	2	1	1	5	0	0	1	0	0	9	4	0	0	0	6	4	0	0	0	2	1	9	1	8	2	0	0	13	27	9	17	0	32	26	10	9	2	1	22	8	8	6	3	0	73	5	0	87	11	11	3	1	0	4	6	1	0	2	5	0	0	9	0	1	0	17	216	3	2	3
NR_025600.1 Sutterella stercoricanis strain 5BAC4 16S ribosomal RNA gene, partial sequence	3	0	22	17	0	0	0	3	0	0	286	0	0	1	0	14	0	2	0	16	0	4	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	27	0	0	282	0	0	0	0	30	0	0	0	152	0	0	17	8	0	4	0	7	21	14	0	14	175	11	1	31	1	22	0	20	0	0	2	0	0	6	0	0	0	0	0	48	0	0	3	1	9	0	124	0	6	0	0	0	0	0	7	15	0	0	0	0	0	0	0	0	0	1	0	0	60	1	0	0	0	1	0	3	0	3	0	0	0	0	0
NR_025421.1 Limnobacter thiooxidans strain CS-K2 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025423.1 Haemophilus pittmaniae strain HK85 16S ribosomal RNA gene, partial sequence	0	0	2	0	0	0	11	0	0	11	2	0	0	0	0	6	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	4	0	0	125	0	0	91	0	0	2	0	0	40	0	0	0	0	0	0	0	0	0	6	0	1	0	0	137	0	0	2	0	0	0	4	0	0	0	0	1	0	1	0	7	2	4	0	1	0	15	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NR_025511.1 Bacillus luciferensis strain LMG 18422 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025498.1 Sedimentibacter saalensis strain ZF2 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NR_025521.1 Actinomyces cardiffensis strain CCUG 44997 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025540.1 Corynebacterium atypicum strain R2070 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NR_025625.1 Enterococcus italicus strain LMG 21727 16S ribosomal RNA gene, partial sequence	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
NR_025650.1 Anaerobacillus macyae strain JMM-4 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NR_025627.1 Viridibacillus arvi strain LMG 22165 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025642.1 Weissella soli strain Mi268 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
NR_025918.1 Pseudobacteroides cellulosolvens strain ATCC 35603 16S ribosomal RNA gene, partial sequence	4	0	1	1	0	0	0	4	0	0	0	2	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	4	0	0	3	3	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
NR_025863.1 Abiotrophia defectiva strain GIFU 12707 16S ribosomal RNA gene, partial sequence	2	0	0	0	0	0	1	0	0	0	4	0	0	1	0	0	0	1	3	0	0	1	0	0	1	0	1	0	1	0	2	0	0	1	2	1	1	0	2	3	1	2	1	0	0	1	1	0	0	8	1	0	4	0	4	3	0	0	1	0	0	19	0	4	0	0	0	1	0	0	0	5	0	0	2	0	5	0	1	0	0	0	0	0	0	1	0	0	0	1	4	0	0	1	0	1	2	0	0	0	1	0	1	1	0	0	1	0	0	1	0	3	0	1	1	0	3	0	1	2	0	0	1	2	2	1	1	0	0	1	0	3	1	1
NR_025670.1 Pseudoflavonifractor capillosus strain ATCC 29799 16S ribosomal RNA gene, partial sequence	30	0	7	31	40	3	36	27	14	9	10	24	36	0	24	7	17	6	61	9	21	0	42	26	3	15	1	29	22	5	53	4	0	6	20	61	43	6	55	27	24	83	61	5	81	16	0	6	6	3	1	19	34	12	1	91	0	16	3	11	7	7	0	10	3	23	7	1	6	10	8	6	0	5	3	7	0	0	0	0	12	0	0	25	40	49	9	13	1	2	108	3	62	5	11	2	56	1	15	3	31	2	24	6	20	9	0	5	37	14	5	54	7	4	5	9	0	48	30	0	2	43	23	0	0	1	1	0	0	14	19	18	2	12
NR_025796.1 [Clostridium] jejuense strain HY-35-12 16S ribosomal RNA gene, partial sequence	4	1	0	3	0	0	3	0	0	2	0	10	0	0	2	0	2	1	0	0	0	0	0	0	0	10	0	1	1	0	0	0	0	1	0	1	3	3	0	1	3	8	9	0	5	1	0	1	1	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	2	3	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NR_025689.1 Vagococcus carniphilus strain 1843-02 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025795.1 Desulfatibacillum alkenivorans strain PF2803 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025862.1 Granulicatella adiacens strain GIFU 12706 16S ribosomal RNA gene, complete sequence	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	1	0	0	1	0	0
NR_025917.1 Acetivibrio cellulolyticus strain CD2 16S ribosomal RNA gene, partial sequence	0	1	0	0	0	0	2	0	3	0	0	0	1	0	2	0	0	0	2	0	0	0	3	1	0	1	1	0	0	0	0	0	0	0	1	6	4	0	5	8	0	0	0	0	0	0	0	4	2	0	0	2	0	2	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	9	0	2	0	0	0	1	2	0	5	0	3	0	2	0	7	0	0	2	2	0	0	0	0	3	0	0	0	0	1	0	0	8	0	0	0	6	3	0	0	3	0	0	0	1	7	0	0	0
NR_025891.1 Kingella oralis strain UB-38 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026146.1 Sarcina ventriculi strain DSM 286 16S ribosomal RNA gene, partial sequence	43624	13108	906	3107	1423	35	20502	7453	2115	10627	19	104	743	2296	953	372	25	61	4484	4443	143	8	5963	859	66	1814	62	2761	655	536	2232	1003	25	14968	4576	3919	494	19779	147	27	416	2488	45	727	12	3569	927	536	6239	2416	2547	1918	131	9416	1178	58	9	427	15966	1513	753	37842	4571	72	64	60	7	1898	33	40	2	5	139	227	2818	101	223	6	1043	3622	11130	38662	1038	12360	469	715	14433	27751	35480	42299	10	16227	6007	3061	754	187	8228	765	18	1174	2905	662	521	16118	683	1126	853	3427	867	211	1681	9674	165	7	95	10304	2714	395	6664	96	7	220	4322	24712	17	6	11	10827	11	14	5	7988	2584	2894
NR_025931.1 Ruminococcus flavefaciens strain C94 16S ribosomal RNA gene, partial sequence	216	692	304	3570	10	138	221	4915	215	21	349	880	15	0	258	158	797	158	10	536	10	0	240	72	622	820	109	77	141	54	53	37	2	3	2416	96	9	282	2	55	189	1446	357	0	733	546	109	506	108	0	0	9	8	245	618	0	0	177	1	56	68	1	0	681	190	225	0	579	2	216	0	1	359	96	300	1	0	0	530	0	453	0	0	26	17	261	363	1	10	36	0	140	7	818	11	668	8	1112	1	1081	739	1	19	171	14	8	0	8	53	880	325	69	1	0	84	47	0	151	14	0	0	324	744	0	0	3	0	0	1	9	17	212	17	108
NR_026020.1 Clostridium septicum strain Pasteur III 16S ribosomal RNA gene, complete sequence	0	2	0	0	0	0	30	0	0	14	0	0	0	0	0	0	0	0	2403	1	0	0	0	0	0	0	0	0	0	0	1	0	0	19	0	0	603	3	36	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	1	0	1	4	1	0	0	66	203	0	932	0	8	0	17	0	0	0	0	15	0	1	0	0	0	0	0	1	0	0	2	0	0	0	3	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
NR_026013.1 Clostridium chauvoei strain 2585 16S ribosomal RNA gene, complete sequence	0	6	0	0	0	0	29	0	3	41	0	0	0	0	0	1	0	0	322	0	0	0	0	0	1	0	0	0	0	0	0	0	0	69	0	0	93	30	323	1	4	0	0	0	0	0	1	0	3	0	0	0	18	0	0	45	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	36	0	0	0	5	0	2	0	21	4	2	0	6	269	1	287	0	17	3	25	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	4	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
NR_025948.1 Campylobacter helveticus strain D5248 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	30	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0
NR_025934.1 Cardiobacterium hominis strain 6573 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NR_026100.1 [Clostridium] celerecrescens strain 18A 16S ribosomal RNA gene, partial sequence	122	8	0	62	16	8	40	57	39	11	26	1	3	2	9	4	1	3	37	1	21	26	15	3	2	65	2	7	5	6	4	22	0	11	29	2	24	12	4	0	42	177	53	7	65	25	1	28	69	29	3	39	16	29	3	1	7	52	22	10	16	127	13	5	2	1	12	4	2	8	10	12	3	16	0	3	8	3	3	0	17	8	4	43	6	32	7	34	16	6	11	5	11	0	16	6	207	2	5	0	70	5	2	87	8	10	46	12	12	4	15	2	3	0	2	2	0	63	50	0	16	1	101	3	23	0	7	29	35	0	0	152	0	14
NR_026031.1 Eubacterium saphenum strain 164-47 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NR_026099.2 [Clostridium] aldrichii strain P-1 16S ribosomal RNA gene, partial sequence	13	2	0	0	0	1	6	4	25	0	0	10	0	0	0	0	2	0	5	0	0	0	107	8	3	3	2	2	2	1	10	1	0	0	0	12	2	3	3	1	0	9	7	0	0	0	0	0	43	0	0	2	3	7	0	1	0	9	0	1	2	0	0	1	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	53	0	0	0	1	1	53	4	1	64	0	3	9	0	4	0	1	0	0	0	2	0	0	6	1	0	0	1	1	1	20	1	1	0	0	0	0	6	1	0	0	3	22	0	0	1	0	0	0	2	1	46	3	44
NR_026103.1 [Clostridium] populeti strain 743A 16S ribosomal RNA gene, partial sequence	43	10	2	17	1	0	4	25	0	1	0	73	5	0	1	0	46	8	97	1	0	0	0	0	2	49	1	2	6	7	3	3	0	0	11	1	139	2	27	1	16	21	46	0	10	8	2	6	5	0	0	8	5	5	1	0	0	4	0	1	1	0	0	6	13	15	0	8	0	2	0	0	1	1	3	0	0	0	1	11	0	0	0	3	5	6	4	1	2	2	1	4	110	4	90	2	12	5	0	4	23	0	4	1	6	0	0	2	4	5	1	2	0	1	5	1	0	7	0	0	0	21	1	0	0	0	0	0	0	1	0	0	0	0
NR_026102.1 [Clostridium] papyrosolvens strain DSM 2782 16S ribosomal RNA gene, partial sequence	0	7	0	0	0	0	3	0	1	0	0	1	0	0	0	0	1	0	58	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	13	0	7	0	0	3	2	0	0	0	0	0	3	0	0	0	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	7	1	0	1	0	6	0	0	0	14	0	9	0	47	0	0	1	1	0	0	4	0	0	0	0	0	0	7	0	0	0	0	1	0	0	9	0	0	0	3	0	0	0	0	0	0	0	0	4	3	1
NR_026111.1 Phascolarctobacterium faecium strain ACM 3679 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	2	0	111	0	0	0	0	0	0	0	0	0	0	1	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	6	0	0	0	14	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
NR_026104.1 [Clostridium] cellobioparum strain DSM 1351 16S ribosomal RNA gene, partial sequence	0	6	55	0	13	0	3	0	13	0	0	0	2	0	1	66	1	0	10	27	5	0	18	6	1	2	0	15	5	0	10	0	0	0	1	10	8	4	17	16	0	0	0	0	0	0	19	2	11	0	0	10	2	3	4	27	0	10	0	39	7	0	0	1	1	8	1	51	0	0	1	0	9	7	29	0	0	0	10	0	5	0	0	2	0	6	7	1	1	8	0	2	8	27	12	14	30	15	7	12	1	0	3	5	4	32	0	1	9	1	12	12	9	1	0	10	7	4	20	0	0	2	13	0	0	0	0	0	0	6	4	5	6	3
NR_026106.1 [Eubacterium] cellulosolvens strain 6 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
NR_026120.1 Turicella otitidis strain 234/92 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
